xview_dataset\102_1.jpg,111,102,128,113,0
xview_dataset\102_1.jpg,102,106,117,117,0
xview_dataset\102_1.jpg,92,112,107,122,0
xview_dataset\102_1.jpg,81,116,98,128,0
xview_dataset\102_1.jpg,72,121,89,131,0
xview_dataset\102_1.jpg,43,135,60,145,0
xview_dataset\102_1.jpg,701,355,713,370,0
xview_dataset\102_1.jpg,212,30,232,39,0
xview_dataset\102_1.jpg,112,945,139,961,1
xview_dataset\102_1.jpg,559,513,575,529,0
xview_dataset\102_1.jpg,575,235,588,250,0
xview_dataset\102_1.jpg,632,286,651,296,0
xview_dataset\102_1.jpg,642,294,662,304,0
xview_dataset\102_1.jpg,535,321,554,329,0
xview_dataset\102_1.jpg,554,376,568,386,0
xview_dataset\102_1.jpg,602,426,625,436,0
xview_dataset\102_1.jpg,200,921,213,936,0
xview_dataset\102_1.jpg,120,238,138,246,0
xview_dataset\102_1.jpg,118,229,134,238,0
xview_dataset\102_1.jpg,105,214,123,223,0
xview_dataset\102_1.jpg,751,422,765,435,0
xview_dataset\102_1.jpg,743,406,757,419,0
xview_dataset\102_1.jpg,797,453,815,469,0
xview_dataset\102_1.jpg,615,472,629,485,0
xview_dataset\102_1.jpg,626,464,638,478,0
xview_dataset\102_1.jpg,625,502,640,517,0
xview_dataset\102_1.jpg,641,518,658,534,0
xview_dataset\102_1.jpg,645,525,665,539,0
xview_dataset\102_1.jpg,495,434,509,452,0
xview_dataset\102_2.jpg,441,786,450,794,0
xview_dataset\102_2.jpg,299,988,307,997,0
xview_dataset\102_2.jpg,601,864,608,878,0
xview_dataset\102_2.jpg,549,769,563,782,0
xview_dataset\102_2.jpg,268,771,283,785,1
xview_dataset\102_2.jpg,133,610,149,629,0
xview_dataset\102_2.jpg,230,723,244,738,0
xview_dataset\102_2.jpg,834,512,844,526,0
xview_dataset\102_2.jpg,665,529,676,543,0
xview_dataset\102_2.jpg,657,519,664,530,0
xview_dataset\102_2.jpg,647,510,661,523,0
xview_dataset\102_2.jpg,573,382,582,389,0
xview_dataset\102_2.jpg,734,308,744,319,0
xview_dataset\102_2.jpg,739,315,750,328,0
xview_dataset\102_2.jpg,749,323,759,338,0
xview_dataset\102_2.jpg,836,425,842,436,0
xview_dataset\102_2.jpg,823,412,830,422,0
xview_dataset\102_2.jpg,806,393,814,403,0
xview_dataset\102_2.jpg,793,375,801,389,0
xview_dataset\102_2.jpg,812,400,820,412,0
xview_dataset\102_2.jpg,40,530,50,543,0
xview_dataset\102_2.jpg,112,145,139,161,1
xview_dataset\102_2.jpg,304,694,320,711,0
xview_dataset\102_2.jpg,355,597,367,612,0
xview_dataset\102_2.jpg,304,545,315,558,0
xview_dataset\102_2.jpg,303,516,317,530,0
xview_dataset\102_2.jpg,200,121,213,136,0
xview_dataset\102_2.jpg,26,272,40,287,0
xview_dataset\102_2.jpg,839,432,847,445,0
xview_dataset\102_3.jpg,81,518,96,534,0
xview_dataset\102_3.jpg,99,530,118,548,0
xview_dataset\102_3.jpg,299,75,307,84,0
xview_dataset\102_3.jpg,617,737,629,743,2
xview_dataset\102_3.jpg,538,730,545,740,0
xview_dataset\102_3.jpg,369,721,381,736,0
xview_dataset\102_3.jpg,375,733,385,746,0
xview_dataset\102_3.jpg,328,704,344,712,0
xview_dataset\102_3.jpg,468,597,481,610,0
xview_dataset\102_3.jpg,477,592,489,608,0
xview_dataset\102_3.jpg,287,583,295,593,0
xview_dataset\102_3.jpg,571,439,582,451,0
xview_dataset\102_3.jpg,810,623,820,634,0
xview_dataset\102_3.jpg,973,714,987,724,0
xview_dataset\102_3.jpg,700,92,711,111,0
xview_dataset\102_3.jpg,730,117,744,126,0
xview_dataset\102_3.jpg,322,374,330,383,0
xview_dataset\102_3.jpg,689,296,703,302,0
xview_dataset\102_3.jpg,237,257,245,268,0
xview_dataset\102_3.jpg,427,168,437,180,0
xview_dataset\102_3.jpg,350,828,360,839,0
xview_dataset\102_3.jpg,147,882,154,891,0
xview_dataset\102_3.jpg,139,894,151,904,0
xview_dataset\102_3.jpg,787,569,794,578,0
xview_dataset\102_3.jpg,784,541,796,554,0
xview_dataset\102_3.jpg,826,285,840,294,0
xview_dataset\102_3.jpg,971,683,984,690,0
xview_dataset\102_3.jpg,563,458,573,467,0
xview_dataset\102_3.jpg,566,464,576,475,0
xview_dataset\102_3.jpg,149,601,161,617,0
xview_dataset\102_3.jpg,431,961,438,975,0
xview_dataset\102_3.jpg,702,82,717,92,0
xview_dataset\102_3.jpg,751,147,762,156,0
xview_dataset\102_3.jpg,748,139,759,144,0
xview_dataset\102_3.jpg,825,594,833,604,0
xview_dataset\102_3.jpg,865,626,875,632,0
xview_dataset\102_3.jpg,35,171,50,189,1
xview_dataset\102_3.jpg,31,541,42,556,0
xview_dataset\102_3.jpg,127,566,138,582,0
xview_dataset\102_3.jpg,397,564,411,571,0
xview_dataset\102_3.jpg,173,906,178,916,0
xview_dataset\102_3.jpg,91,249,106,260,0
xview_dataset\102_3.jpg,244,242,256,254,0
xview_dataset\102_3.jpg,279,308,291,324,0
xview_dataset\102_3.jpg,295,337,311,352,0
xview_dataset\102_3.jpg,149,916,162,924,0
xview_dataset\102_3.jpg,541,719,554,732,0
xview_dataset\102_3.jpg,344,698,361,708,0
xview_dataset\102_3.jpg,376,820,392,829,0
xview_dataset\102_3.jpg,314,846,332,858,0
xview_dataset\102_3.jpg,587,468,601,483,0
xview_dataset\102_3.jpg,619,640,636,652,0
xview_dataset\102_3.jpg,476,563,489,575,0
xview_dataset\102_3.jpg,494,638,504,650,0
xview_dataset\102_3.jpg,17,184,34,196,1
xview_dataset\102_3.jpg,594,593,610,605,0
xview_dataset\102_3.jpg,590,583,608,594,0
xview_dataset\102_3.jpg,583,573,602,583,0
xview_dataset\102_3.jpg,583,566,596,575,0
xview_dataset\102_3.jpg,575,554,592,565,0
xview_dataset\102_3.jpg,380,471,399,490,1
xview_dataset\102_3.jpg,286,320,302,335,0
xview_dataset\102_3.jpg,604,850,622,872,1
xview_dataset\102_4.jpg,636,846,659,867,1
xview_dataset\102_4.jpg,244,599,257,615,0
xview_dataset\102_4.jpg,671,396,689,410,0
xview_dataset\102_4.jpg,558,922,570,936,0
xview_dataset\102_4.jpg,877,247,886,261,0
xview_dataset\102_4.jpg,383,278,396,290,0
xview_dataset\102_4.jpg,214,579,227,593,0
xview_dataset\102_4.jpg,876,38,890,52,0
xview_dataset\102_4.jpg,739,79,749,92,0
xview_dataset\102_4.jpg,872,231,886,240,0
xview_dataset\102_4.jpg,860,243,870,261,0
xview_dataset\102_4.jpg,523,955,547,977,1
xview_dataset\102_4.jpg,604,819,618,835,0
xview_dataset\102_4.jpg,418,769,434,781,0
xview_dataset\102_4.jpg,364,739,375,749,0
xview_dataset\102_5.jpg,807,951,820,962,0
xview_dataset\102_5.jpg,882,818,900,832,0
xview_dataset\102_5.jpg,636,46,659,67,1
xview_dataset\102_5.jpg,916,742,926,755,0
xview_dataset\102_5.jpg,889,750,905,763,0
xview_dataset\102_5.jpg,975,839,991,859,0
xview_dataset\102_5.jpg,558,122,570,136,0
xview_dataset\102_5.jpg,34,512,44,526,0
xview_dataset\102_5.jpg,36,425,42,436,0
xview_dataset\102_5.jpg,23,412,30,422,0
xview_dataset\102_5.jpg,6,393,14,403,0
xview_dataset\102_5.jpg,727,908,752,924,0
xview_dataset\102_5.jpg,12,400,20,412,0
xview_dataset\102_5.jpg,523,155,547,177,1
xview_dataset\102_5.jpg,604,19,618,35,0
xview_dataset\102_5.jpg,680,460,700,482,0
xview_dataset\102_5.jpg,955,491,973,502,0
xview_dataset\102_5.jpg,534,290,544,302,0
xview_dataset\102_5.jpg,461,288,477,300,0
xview_dataset\102_5.jpg,726,188,743,203,0
xview_dataset\102_5.jpg,39,432,47,445,0
xview_dataset\102_6.jpg,907,664,924,672,0
xview_dataset\102_6.jpg,783,730,800,737,0
xview_dataset\102_6.jpg,749,777,762,791,0
xview_dataset\102_6.jpg,236,134,247,149,0
xview_dataset\102_6.jpg,249,130,258,145,0
xview_dataset\102_6.jpg,260,130,268,144,0
xview_dataset\102_6.jpg,337,767,347,779,0
xview_dataset\102_6.jpg,313,749,324,761,0
xview_dataset\102_6.jpg,440,430,454,450,1
xview_dataset\102_6.jpg,807,38,820,49,0
xview_dataset\102_6.jpg,933,325,951,337,0
xview_dataset\102_6.jpg,924,522,945,534,0
xview_dataset\102_6.jpg,10,623,20,634,0
xview_dataset\102_6.jpg,250,674,264,690,0
xview_dataset\102_6.jpg,173,714,187,724,0
xview_dataset\102_6.jpg,26,285,40,294,0
xview_dataset\102_6.jpg,921,777,934,788,0
xview_dataset\102_6.jpg,171,683,184,690,0
xview_dataset\102_6.jpg,897,710,907,723,0
xview_dataset\102_6.jpg,409,87,425,99,0
xview_dataset\102_6.jpg,602,183,611,194,0
xview_dataset\102_6.jpg,25,594,33,604,0
xview_dataset\102_6.jpg,65,626,75,632,0
xview_dataset\102_6.jpg,207,568,219,577,0
xview_dataset\102_6.jpg,601,907,617,916,0
xview_dataset\102_6.jpg,688,850,709,862,0
xview_dataset\102_6.jpg,846,945,863,958,0
xview_dataset\102_6.jpg,934,654,953,663,0
xview_dataset\102_6.jpg,952,646,966,657,0
xview_dataset\102_6.jpg,965,439,978,453,0
xview_dataset\102_6.jpg,948,424,970,439,0
xview_dataset\102_6.jpg,897,354,915,368,0
xview_dataset\102_6.jpg,852,294,869,308,0
xview_dataset\102_6.jpg,636,227,653,243,0
xview_dataset\102_6.jpg,654,255,665,267,0
xview_dataset\102_6.jpg,675,323,688,340,0
xview_dataset\102_6.jpg,414,405,432,421,0
xview_dataset\102_6.jpg,211,576,224,586,0
xview_dataset\102_6.jpg,215,583,231,592,0
xview_dataset\102_6.jpg,223,592,234,601,0
xview_dataset\102_6.jpg,247,612,259,628,0
xview_dataset\102_6.jpg,241,621,256,638,0
xview_dataset\102_6.jpg,256,638,277,651,0
xview_dataset\102_6.jpg,323,767,338,782,0
xview_dataset\102_6.jpg,944,920,958,933,0
xview_dataset\102_6.jpg,901,891,915,909,0
xview_dataset\102_7.jpg,587,243,600,260,0
xview_dataset\102_7.jpg,844,632,852,643,0
xview_dataset\102_7.jpg,833,617,843,630,0
xview_dataset\102_7.jpg,794,597,805,606,0
xview_dataset\102_7.jpg,574,245,584,262,0
xview_dataset\102_7.jpg,549,277,566,292,0
xview_dataset\102_7.jpg,723,404,739,416,0
xview_dataset\102_7.jpg,689,363,702,380,0
xview_dataset\102_7.jpg,638,366,654,379,0
xview_dataset\102_7.jpg,640,302,658,321,1
xview_dataset\102_7.jpg,642,627,650,634,0
xview_dataset\102_7.jpg,420,983,431,993,1
xview_dataset\102_7.jpg,77,247,86,261,0
xview_dataset\102_7.jpg,861,259,877,276,0
xview_dataset\102_7.jpg,594,528,611,543,0
xview_dataset\102_7.jpg,608,541,623,555,0
xview_dataset\102_7.jpg,538,537,553,554,0
xview_dataset\102_7.jpg,585,562,599,579,0
xview_dataset\102_7.jpg,578,556,594,570,0
xview_dataset\102_7.jpg,570,551,586,564,0
xview_dataset\102_7.jpg,433,589,451,607,0
xview_dataset\102_7.jpg,656,86,670,97,0
xview_dataset\102_7.jpg,478,122,493,134,0
xview_dataset\102_7.jpg,76,38,90,52,0
xview_dataset\102_7.jpg,72,231,86,240,0
xview_dataset\102_7.jpg,60,243,70,261,0
xview_dataset\102_7.jpg,668,926,682,943,0
xview_dataset\102_7.jpg,385,693,399,709,0
xview_dataset\102_7.jpg,455,581,473,595,0
xview_dataset\102_7.jpg,465,577,479,591,0
xview_dataset\102_7.jpg,471,573,486,588,0
xview_dataset\102_7.jpg,528,539,545,555,0
xview_dataset\102_7.jpg,653,588,667,601,0
xview_dataset\102_7.jpg,612,239,621,252,0
xview_dataset\102_7.jpg,619,262,626,274,0
xview_dataset\102_7.jpg,611,252,623,267,0
xview_dataset\102_7.jpg,634,280,643,292,0
xview_dataset\102_7.jpg,372,836,385,846,0
xview_dataset\102_7.jpg,826,639,839,655,0
xview_dataset\102_7.jpg,805,612,816,624,0
xview_dataset\102_7.jpg,799,602,810,615,0
xview_dataset\102_7.jpg,966,829,986,846,0
xview_dataset\102_7.jpg,644,811,655,820,0
xview_dataset\102_8.jpg,7,951,20,962,0
xview_dataset\102_8.jpg,82,818,100,832,0
xview_dataset\102_8.jpg,296,668,323,682,1
xview_dataset\102_8.jpg,372,893,383,901,0
xview_dataset\102_8.jpg,309,826,323,840,0
xview_dataset\102_8.jpg,356,758,363,769,0
xview_dataset\102_8.jpg,116,742,126,755,0
xview_dataset\102_8.jpg,89,750,105,763,0
xview_dataset\102_8.jpg,175,839,191,859,0
xview_dataset\102_8.jpg,359,307,367,318,0
xview_dataset\102_8.jpg,373,325,383,338,0
xview_dataset\102_8.jpg,420,183,431,193,1
xview_dataset\102_8.jpg,588,329,599,340,0
xview_dataset\102_8.jpg,803,937,821,948,0
xview_dataset\102_8.jpg,155,491,173,502,0
xview_dataset\102_8.jpg,392,537,405,553,0
xview_dataset\102_8.jpg,470,576,483,589,0
xview_dataset\102_8.jpg,668,126,682,143,0
xview_dataset\102_8.jpg,984,215,990,225,0
xview_dataset\102_8.jpg,372,36,385,46,0
xview_dataset\102_8.jpg,966,29,986,46,0
xview_dataset\102_8.jpg,644,11,655,20,0
xview_dataset\102_9.jpg,107,664,124,672,0
xview_dataset\102_9.jpg,366,539,373,549,0
xview_dataset\102_9.jpg,435,480,449,491,0
xview_dataset\102_9.jpg,7,38,20,49,0
xview_dataset\102_9.jpg,193,131,206,143,0
xview_dataset\102_9.jpg,195,165,206,178,0
xview_dataset\102_9.jpg,292,209,298,222,0
xview_dataset\102_9.jpg,133,325,151,337,0
xview_dataset\102_9.jpg,222,199,233,210,0
xview_dataset\102_9.jpg,277,243,292,253,0
xview_dataset\102_9.jpg,483,327,495,342,0
xview_dataset\102_9.jpg,442,246,454,260,0
xview_dataset\102_9.jpg,494,328,509,345,0
xview_dataset\102_9.jpg,522,369,535,387,0
xview_dataset\102_9.jpg,551,381,564,393,0
xview_dataset\102_9.jpg,124,522,145,534,0
xview_dataset\102_9.jpg,121,777,134,788,0
xview_dataset\102_9.jpg,97,710,107,723,0
xview_dataset\102_9.jpg,792,903,803,915,0
xview_dataset\102_9.jpg,46,945,63,958,0
xview_dataset\102_9.jpg,456,966,467,980,0
xview_dataset\102_9.jpg,803,24,821,35,0
xview_dataset\102_9.jpg,932,578,942,593,0
xview_dataset\102_9.jpg,945,771,968,791,0
xview_dataset\102_9.jpg,956,769,968,782,0
xview_dataset\102_9.jpg,939,749,954,765,0
xview_dataset\102_9.jpg,928,749,940,762,0
xview_dataset\102_9.jpg,808,734,824,745,0
xview_dataset\102_9.jpg,783,673,799,686,0
xview_dataset\102_9.jpg,769,659,786,675,0
xview_dataset\102_9.jpg,814,689,834,705,0
xview_dataset\102_9.jpg,630,501,643,514,0
xview_dataset\102_9.jpg,590,457,605,469,0
xview_dataset\102_9.jpg,611,462,629,477,0
xview_dataset\102_9.jpg,638,494,649,510,0
xview_dataset\102_9.jpg,642,518,656,530,0
xview_dataset\102_9.jpg,664,527,677,542,0
xview_dataset\102_9.jpg,134,654,153,663,0
xview_dataset\102_9.jpg,152,646,166,657,0
xview_dataset\102_9.jpg,909,734,923,748,0
xview_dataset\102_9.jpg,165,439,178,453,0
xview_dataset\102_9.jpg,148,424,170,439,0
xview_dataset\102_9.jpg,97,354,115,368,0
xview_dataset\102_9.jpg,52,294,69,308,0
xview_dataset\102_9.jpg,144,920,158,933,0
xview_dataset\102_9.jpg,101,891,115,909,0
xview_dataset\102_9.jpg,762,642,771,657,0
xview_dataset\102_9.jpg,842,855,852,868,0
xview_dataset\102_10.jpg,66,632,74,643,0
xview_dataset\102_10.jpg,55,617,65,630,0
xview_dataset\102_10.jpg,16,597,27,606,0
xview_dataset\102_10.jpg,386,570,400,580,0
xview_dataset\102_10.jpg,389,627,401,639,0
xview_dataset\102_10.jpg,259,934,273,950,0
xview_dataset\102_10.jpg,260,896,272,911,0
xview_dataset\102_10.jpg,83,259,99,276,0
xview_dataset\102_10.jpg,215,837,236,857,0
xview_dataset\102_10.jpg,909,474,922,491,0
xview_dataset\102_10.jpg,505,859,521,872,0
xview_dataset\102_10.jpg,543,889,557,897,0
xview_dataset\102_10.jpg,773,771,788,790,0
xview_dataset\102_10.jpg,755,820,767,837,0
xview_dataset\102_10.jpg,603,779,614,799,0
xview_dataset\102_10.jpg,764,853,774,869,0
xview_dataset\102_10.jpg,736,857,746,876,0
xview_dataset\102_10.jpg,982,354,996,368,0
xview_dataset\102_10.jpg,234,904,249,922,0
xview_dataset\102_10.jpg,270,456,285,474,0
xview_dataset\102_10.jpg,399,577,414,590,0
xview_dataset\102_10.jpg,731,923,740,935,0
xview_dataset\102_10.jpg,810,138,822,153,0
xview_dataset\102_10.jpg,577,212,594,221,0
xview_dataset\102_10.jpg,48,639,61,655,0
xview_dataset\102_10.jpg,27,612,38,624,0
xview_dataset\102_10.jpg,21,602,32,615,0
xview_dataset\102_10.jpg,188,829,208,846,0
xview_dataset\102_11.jpg,479,496,494,515,0
xview_dataset\102_11.jpg,741,758,748,767,0
xview_dataset\102_11.jpg,863,770,878,781,0
xview_dataset\102_11.jpg,784,663,797,672,0
xview_dataset\102_11.jpg,329,590,337,601,0
xview_dataset\102_11.jpg,259,134,273,150,0
xview_dataset\102_11.jpg,260,96,272,111,0
xview_dataset\102_11.jpg,215,37,236,57,0
xview_dataset\102_11.jpg,311,189,322,203,0
xview_dataset\102_11.jpg,505,59,521,72,0
xview_dataset\102_11.jpg,543,89,557,97,0
xview_dataset\102_11.jpg,755,20,767,37,0
xview_dataset\102_11.jpg,764,53,774,69,0
xview_dataset\102_11.jpg,736,57,746,76,0
xview_dataset\102_11.jpg,318,185,334,201,0
xview_dataset\102_11.jpg,585,383,600,400,0
xview_dataset\102_11.jpg,525,479,533,487,0
xview_dataset\102_11.jpg,551,505,565,517,0
xview_dataset\102_11.jpg,548,513,559,528,0
xview_dataset\102_11.jpg,548,533,562,550,0
xview_dataset\102_11.jpg,560,560,576,573,0
xview_dataset\102_11.jpg,609,580,623,595,0
xview_dataset\102_11.jpg,773,861,789,877,0
xview_dataset\102_11.jpg,798,866,811,882,0
xview_dataset\102_11.jpg,818,953,837,966,0
xview_dataset\102_11.jpg,875,963,888,980,0
xview_dataset\102_11.jpg,399,645,411,663,1
xview_dataset\102_11.jpg,25,937,43,948,0
xview_dataset\102_11.jpg,346,891,355,906,0
xview_dataset\102_11.jpg,336,970,346,987,1
xview_dataset\102_11.jpg,688,709,703,726,0
xview_dataset\102_11.jpg,726,789,742,808,1
xview_dataset\102_11.jpg,745,815,757,829,0
xview_dataset\102_11.jpg,234,104,249,122,0
xview_dataset\102_11.jpg,541,442,556,453,0
xview_dataset\102_11.jpg,553,429,565,441,0
xview_dataset\102_11.jpg,731,123,740,135,0
xview_dataset\102_11.jpg,452,384,468,401,0
xview_dataset\102_11.jpg,445,375,458,391,0
xview_dataset\102_11.jpg,418,299,428,315,0
xview_dataset\102_11.jpg,369,288,383,303,0
xview_dataset\102_11.jpg,389,262,405,282,0
xview_dataset\102_11.jpg,324,237,337,252,0
xview_dataset\102_11.jpg,214,223,225,234,0
xview_dataset\102_11.jpg,206,215,212,225,0
xview_dataset\102_11.jpg,701,195,710,212,0
xview_dataset\102_11.jpg,188,29,208,46,0
xview_dataset\102_12.jpg,944,178,954,189,0
xview_dataset\102_12.jpg,14,903,25,915,0
xview_dataset\102_12.jpg,877,986,893,998,0
xview_dataset\102_12.jpg,889,972,905,982,0
xview_dataset\102_12.jpg,908,977,922,985,0
xview_dataset\102_12.jpg,818,40,837,53,0
xview_dataset\102_12.jpg,875,50,888,67,0
xview_dataset\102_12.jpg,884,85,896,98,0
xview_dataset\102_12.jpg,920,970,932,981,0
xview_dataset\102_12.jpg,919,952,938,966,1
xview_dataset\102_12.jpg,746,577,755,598,0
xview_dataset\102_12.jpg,395,582,408,601,0
xview_dataset\102_12.jpg,959,611,971,622,0
xview_dataset\102_12.jpg,967,201,979,216,0
xview_dataset\102_12.jpg,536,683,550,698,0
xview_dataset\102_12.jpg,261,498,274,512,0
xview_dataset\102_12.jpg,898,336,909,348,0
xview_dataset\102_12.jpg,487,346,499,360,0
xview_dataset\102_12.jpg,313,172,324,188,0
xview_dataset\102_12.jpg,25,24,43,35,0
xview_dataset\102_12.jpg,321,118,332,134,0
xview_dataset\102_12.jpg,336,57,346,74,1
xview_dataset\102_12.jpg,325,76,333,91,0
xview_dataset\102_12.jpg,297,113,310,131,0
xview_dataset\102_12.jpg,296,148,305,162,0
xview_dataset\102_12.jpg,517,192,531,202,0
xview_dataset\102_12.jpg,724,160,735,171,0
xview_dataset\102_12.jpg,938,156,946,166,0
xview_dataset\102_12.jpg,943,168,956,180,0
xview_dataset\102_12.jpg,954,137,965,151,0
xview_dataset\102_12.jpg,528,938,541,950,0
xview_dataset\102_12.jpg,689,703,699,713,0
xview_dataset\102_12.jpg,784,785,803,799,0
xview_dataset\102_12.jpg,628,799,643,813,0
xview_dataset\102_12.jpg,666,847,678,859,0
xview_dataset\102_12.jpg,498,642,509,651,0
xview_dataset\102_12.jpg,485,628,500,641,0
xview_dataset\102_12.jpg,465,609,483,623,0
xview_dataset\102_12.jpg,154,578,164,593,0
xview_dataset\102_12.jpg,167,771,190,791,0
xview_dataset\102_12.jpg,178,769,190,782,0
xview_dataset\102_12.jpg,161,749,176,765,0
xview_dataset\102_12.jpg,751,931,765,946,0
xview_dataset\102_12.jpg,150,749,162,762,0
xview_dataset\102_12.jpg,30,734,46,745,0
xview_dataset\102_12.jpg,5,673,21,686,0
xview_dataset\102_12.jpg,36,689,56,705,0
xview_dataset\102_12.jpg,131,734,145,748,0
xview_dataset\102_12.jpg,719,901,730,914,0
xview_dataset\102_12.jpg,694,885,707,901,0
xview_dataset\102_12.jpg,780,390,793,401,0
xview_dataset\102_12.jpg,694,691,700,701,0
xview_dataset\102_12.jpg,64,855,74,868,0
xview_dataset\102_12.jpg,232,760,250,773,0
xview_dataset\1036_1.jpg,945,327,977,339,3
xview_dataset\1036_1.jpg,803,549,818,565,0
xview_dataset\1036_1.jpg,818,522,833,541,0
xview_dataset\1036_1.jpg,830,505,843,520,0
xview_dataset\1036_1.jpg,838,489,852,505,0
xview_dataset\1036_1.jpg,872,408,886,423,0
xview_dataset\1036_1.jpg,854,393,871,406,0
xview_dataset\1036_1.jpg,457,91,489,123,1
xview_dataset\1036_1.jpg,711,325,728,339,0
xview_dataset\1036_1.jpg,703,342,716,354,0
xview_dataset\1036_1.jpg,971,508,988,522,0
xview_dataset\1036_2.jpg,757,273,766,295,3
xview_dataset\1036_2.jpg,496,946,515,954,1
xview_dataset\1036_2.jpg,535,184,553,203,3
xview_dataset\1036_3.jpg,496,146,515,154,1
xview_dataset\1036_3.jpg,114,266,129,278,0
xview_dataset\1036_5.jpg,739,513,762,524,1
xview_dataset\1036_5.jpg,707,249,720,265,2
xview_dataset\1036_5.jpg,145,327,177,339,3
xview_dataset\1036_5.jpg,399,249,437,265,3
xview_dataset\1036_5.jpg,944,965,974,985,1
xview_dataset\1036_5.jpg,969,961,981,973,0
xview_dataset\1036_5.jpg,860,921,888,945,1
xview_dataset\1036_5.jpg,582,680,605,699,1
xview_dataset\1036_5.jpg,447,613,463,627,0
xview_dataset\1036_5.jpg,3,549,18,565,0
xview_dataset\1036_5.jpg,18,522,33,541,0
